-1.0719,0.19623,-0.91492,0.43787,-1.4486,2.0187,-3.1497,-1.3119,0.65673,1.9745
0.95906,-2.5381,-0.80967,0.77738,1.3386,-0.30502,3.6759,-0.92664,-0.12223,-2.8208
-0.95278,0.016703,-0.23959,1.2183,0.26337,-0.03822,-2.4882,-1.0802,0.24998,3.6135
-0.036561,-1.0515,-0.29144,-1.7212,1.3892,-0.17802,-0.49682,0.87781,1.6576,-1.9358
