1.691,0.95599
-1.8885,1.3785
-1.4711,0.40885
0.038577,-0.064894
0.97575,-1.7516
1.2289,1.5624
-5.4105,-1.5248
-2.314,2.6836
1.1221,-1.939
-0.99464,5.2808
